row_id,#source,#lat_deg,#lon_deg,#report_date,#status_id,#water_source,#water_source_clean,#water_tech_clean,#water_tech,#facility_type,#adm2,#management,#pay,#status,#subjective_quality,#notes,#photo_lnk,water_tech_original,water_source_original,management_clean,management_original,water_source_category,water_tech_category,count,Population,Classification as urban/semi-urban/rural,Income classification,Water demand (lpcd)
185544,"Federal Ministry of Water Resources, Nigeria",6.602345,3.9421667,29-05-2015 00:00,No,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Epe,NA,No,Non-functional Technical breakdown,Acceptable quality,Itemu.comunity,https://akvoflow-55.s3.amazonaws.com/images/9b1b1693-8ed1-43b8-a5e2-cfd0399e362a.jpg,motorised,improved tube well or borehole,NA,NA,Well,Mechanized Pump,1,181715,Rural,Low-income,50-70
185267,"Federal Ministry of Water Resources, Nigeria",6.4312017,3.3764767,27-05-2015 00:00,No,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Amuwo-Odofin,Community Management,No,Non-functional Technical breakdown,Acceptable quality,Sagbokogi,https://akvoflow-55.s3.amazonaws.com/images/67b55110-151d-46f8-ba5f-360b90132e4f.jpg,motorised,improved tube well or borehole,Community Management,community management,Well,Mechanized Pump,1,318576,Semi-urban,Middle-income,70-120
186176,"Federal Ministry of Water Resources, Nigeria",6.669385,3.67363,30-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Ikorodu,Community Management,No,Functional (but not in use) Technical breakdown,Acceptable quality,Agundungbun Comm,https://akvoflow-55.s3.amazonaws.com/images/42af121a-ecdd-476b-b787-41a5cfe30143.jpg,motorised,improved tube well or borehole,Community Management,community management,Well,Mechanized Pump,1,535811,Rural,Low-income,50-70
185487,"Federal Ministry of Water Resources, Nigeria",6.55719,3.2698083,28-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Alimosho,Direct Government Operation,No,Functional (and in use),Acceptable quality,Ikotun,https://akvoflow-55.s3.amazonaws.com/images/39458c61-d1ac-4437-95a0-f3a3accfefb5.jpg,motorised,improved tube well or borehole,Direct Government Operation,direct government operation,Well,Mechanized Pump,1,11456783,Semi-urban,Middle-income,70-120
184856,"Federal Ministry of Water Resources, Nigeria",6.493865,2.957105,09-06-2015 00:00,No,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Badagry,Community Management,No,Non-functional Technical breakdown,Acceptable quality,Igborosun,https://akvoflow-55.s3.amazonaws.com/images/23740caf-a43e-4443-a844-a4b1b834e61a.jpg,motorised,improved tube well or borehole,Community Management,community management,Well,Mechanized Pump,1,241437,Rural,Low-income,50-70
186104,"Federal Ministry of Water Resources, Nigeria",6.603665,3.4917633,23-05-2015 00:00,No,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Ikorodu,Community Management,No,Non-functional Technical breakdown,Acceptable quality,Ebute,https://akvoflow-55.s3.amazonaws.com/images/0d444e9a-7af3-469a-8298-3ce0f7eda017.jpg,motorised,improved tube well or borehole,Community Management,community management,Well,Mechanized Pump,1,535811,Rural,Low-income,50-70
186349,"Federal Ministry of Water Resources, Nigeria",6.5748696,3.2606913,03-06-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Alimosho,Community Management,No,Functional (and in use),Acceptable quality,"Greenland, Ogbosotedo",https://akvoflow-55.s3.amazonaws.com/images/ec3f2e91-cf4f-4eba-a897-0a9e50d07957.jpg,motorised,improved tube well or borehole,Community Management,community management,Well,Mechanized Pump,1,11456783,Semi-urban,Middle-income,70-120
186005,"Federal Ministry of Water Resources, Nigeria",6.5090983,2.9553633,04-06-2015 00:00,Yes,Improved Protected spring,Protected Spring,Hand Pump,Hand pump,Improved,Badagry,Direct Government Operation,No,Functional (and in use),Acceptable quality,St leos catholic primary sch,https://akvoflow-55.s3.amazonaws.com/images/12639213-9685-43c5-8e93-c2529424c175.jpg,hand pump,improved protected spring,Direct Government Operation,direct government operation,Spring,Hand Pump,1,241437,Rural,Low-income,50-70
185220,"Federal Ministry of Water Resources, Nigeria",6.564355,3.3438417,15-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Oshodi,Direct Government Operation,No,Functional (and in use),Acceptable quality,Oshodi,https://akvoflow-55.s3.amazonaws.com/images/63c28fe3-5df0-4583-a717-199a21d234e6.jpg,motorised,improved tube well or borehole,Direct Government Operation,direct government operation,Well,Mechanized Pump,1,1621789,Semi-urban,Middle-income,70-120
184936,"Federal Ministry of Water Resources, Nigeria",6.458445,3.2046933,12-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Ojo,NA,No,Functional (and in use),Acceptable quality,"Oba Dawodu street,ojo",https://akvoflow-55.s3.amazonaws.com/images/3fc00f71-138d-4c9f-93e7-bdda5725a74d.jpg,motorised,improved tube well or borehole,NA,NA,Well,Mechanized Pump,1,598336,Semi-urban,Middle-income,70-120
185716,"Federal Ministry of Water Resources, Nigeria",6.6711833,4.0031933,29-05-2015 00:00,No,Improved Tube well or borehole,Borehole,Hand Pump,Hand pump,Improved,Epe,NA,No,Non-functional Technical breakdown,Acceptable quality,UBE PRIMARY SCHOOL ILARA.,https://akvoflow-55.s3.amazonaws.com/images/53c85c51-910d-4532-9a3b-8e53f1708404.jpg,hand pump,improved tube well or borehole,NA,NA,Well,Hand Pump,1,181715,Rural,Low-income,50-70
185135,"Federal Ministry of Water Resources, Nigeria",6.6610117,3.99927,21-05-2015 00:00,Yes,Improved Tube well or borehole,Protected Spring,NA,Gravity,Improved,Epe,NA,No,Functional (and in use),Acceptable quality,ILARA.,https://akvoflow-55.s3.amazonaws.com/images/11bb5897-a6f7-43cd-a655-4557bc2faab2.jpg,NA,gravity,NA,NA,Spring,NA,1,181715,Rural,Low-income,50-70
185218,"Federal Ministry of Water Resources, Nigeria",6.6228251,3.2683967,27-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Alimosho,Community Management,No,Functional (and in use),Acceptable quality,Aboru South,https://akvoflow-55.s3.amazonaws.com/images/fd3b7a1d-2349-4fac-82e7-d8543d81cce1.jpg,motorised,improved tube well or borehole,Community Management,community management,Well,Mechanized Pump,1,11456783,Semi-urban,Middle-income,70-120
185881,"Federal Ministry of Water Resources, Nigeria",6.5529367,3.2686,28-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Alimosho,Direct Government Operation,No,Functional (and in use),Acceptable quality,Ikotun,https://akvoflow-55.s3.amazonaws.com/images/283a0aa6-7bda-4b65-9d13-037a95840ddf.jpg,motorised,improved tube well or borehole,Direct Government Operation,direct government operation,Well,Mechanized Pump,1,11456783,Semi-urban,Middle-income,70-120
185823,"Federal Ministry of Water Resources, Nigeria",6.44619,3.3968067,18-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Lagos Island,Direct Government Operation,No,Functional (and in use),Acceptable quality,broad street,https://akvoflow-55.s3.amazonaws.com/images/287890ef-741d-4888-8766-cef066fd8c07.jpg,motorised,improved tube well or borehole,Direct Government Operation,direct government operation,Well,Mechanized Pump,1,209665,Urban,High-income,120-150
185699,"Federal Ministry of Water Resources, Nigeria",6.4585333,3.3448067,13-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Ajeromi-Ifelodun,Other,Yes Point of collection,Functional (and in use),Acceptable quality,aiyetoro,NA,motorised,improved tube well or borehole,Other,other,Well,Mechanized Pump,1,2000346,Semi-urban,Middle-income,70-120
186317,"Federal Ministry of Water Resources, Nigeria",6.6595433,3.7564867,28-05-2015 00:00,Yes,Improved Protected spring,Protected Spring,Hand Pump,Hand pump,Improved,Epe,NA,No,Functional (and in use),Acceptable quality,Ebute road.Orugbo.,https://akvoflow-55.s3.amazonaws.com/images/d33a6792-ccce-4c21-8a0a-2956d6962807.jpg,hand pump,improved protected spring,NA,NA,Spring,Hand Pump,1,181715,Rural,Low-income,50-70
185887,"Federal Ministry of Water Resources, Nigeria",6.6817517,3.9819767,30-05-2015 00:00,No,Improved Protected spring,Protected Spring,Hand Pump,Hand pump,Improved,Epe,NA,No,Non-functional Technical breakdown,Acceptable quality,"Ijebu Ode Road,Mojoda,Epe.",https://akvoflow-55.s3.amazonaws.com/images/db4ebf74-ca50-4c54-bbb7-b2ac22babe5f.jpg,hand pump,improved protected spring,NA,NA,Spring,Hand Pump,1,181715,Rural,Low-income,50-70
185050,"Federal Ministry of Water Resources, Nigeria",6.4745733,3.7310367,06-06-2015 00:00,No,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Ibeju-Lekki,NA,No,Non-functional Technical breakdown,Acceptable quality,Lakowe,https://akvoflow-55.s3.amazonaws.com/images/5a7876f8-c594-467d-a046-32301cf1edfc.jpg,motorised,improved tube well or borehole,NA,NA,Well,Mechanized Pump,1,117542,Urban,High-income,120-150
185559,"Federal Ministry of Water Resources, Nigeria",6.441495,3.84533,05-06-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Ibeju-Lekki,Other,No,Functional (and in use),Acceptable quality,Idado,https://akvoflow-55.s3.amazonaws.com/images/05536878-29b6-417c-8d2a-c3518f1d2bdc.jpg,motorised,improved tube well or borehole,Other,other,Well,Mechanized Pump,1,117542,Urban,High-income,120-150
186072,"Federal Ministry of Water Resources, Nigeria",6.45782,3.3128317,27-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Amuwo-Odofin,Institutional Management - School,No,Functional (and in use),Acceptable quality,Mile 2,https://akvoflow-55.s3.amazonaws.com/images/aff160e6-4b34-4c26-9181-f41b83a0d06e.jpg,motorised,improved tube well or borehole,School Management,institutional management - school,Well,Mechanized Pump,1,318576,Semi-urban,Middle-income,70-120
185465,"Federal Ministry of Water Resources, Nigeria",6.543505,3.3919683,18-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Shomolu,Other,No,Functional (and in use),Acceptable quality,Eva Adelaja Girls Senior Sec Grammar School,https://akvoflow-55.s3.amazonaws.com/images/6057754b-6c61-4e71-8653-f1d515ceb95d.jpg,motorised,improved tube well or borehole,Other,other,Well,Mechanized Pump,1,402992,Semi-urban,Middle-income,70-120
185086,"Federal Ministry of Water Resources, Nigeria",6.638365,3.3439583,07-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Ikeja,Other,Yes Point of collection,Functional (and in use),Acceptable quality,Aguda,https://akvoflow-55.s3.amazonaws.com/images/6eb00643-9e71-4e41-ba4c-0e8b1a227f90.jpg,motorised,improved tube well or borehole,Other,other,Well,Mechanized Pump,1,313333,Urban,High-income,120-150
185768,"Federal Ministry of Water Resources, Nigeria",6.56763,3.2830422,04-06-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Alimosho,Community Management,No,Functional (and in use),Acceptable quality,Idimu,https://akvoflow-55.s3.amazonaws.com/images/d7ecaff7-881e-465f-ac3f-8cfe21e0a9bf.jpg,motorised,improved tube well or borehole,Community Management,community management,Well,Mechanized Pump,1,11456783,Semi-urban,Middle-income,70-120
185808,"Federal Ministry of Water Resources, Nigeria",6.537495,3.5525933,26-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Tapstand,tap,Improved,Ikorodu,Direct Government Operation,No,Functional (and in use),No because of Colour,Igbogbo Bayeku,https://akvoflow-55.s3.amazonaws.com/images/a5fe4a00-35e5-4e67-8394-33100a6408b8.jpg,tap,improved tube well or borehole,Direct Government Operation,direct government operation,Well,Tapstand,1,535811,Rural,Low-income,50-70
185391,"Federal Ministry of Water Resources, Nigeria",6.6777733,3.5760183,31-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Ikorodu,Direct Government Operation,No,Functional (and in use),Acceptable quality,Liadi,https://akvoflow-55.s3.amazonaws.com/images/4430a7d5-5713-4b25-b115-132379452d3b.jpg,motorised,improved tube well or borehole,Direct Government Operation,direct government operation,Well,Mechanized Pump,1,535811,Rural,Low-income,50-70
185655,"Federal Ministry of Water Resources, Nigeria",6.45396,3.1593833,21-05-2015 00:00,No,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Ojo,NA,No,Non-functional Technical breakdown,Acceptable quality,Igbede Esa,https://akvoflow-55.s3.amazonaws.com/images/cab19167-9e42-4361-949f-68ec822d5e85.jpg,motorised,improved tube well or borehole,NA,NA,Well,Mechanized Pump,1,598336,Semi-urban,Middle-income,70-120
185262,"Federal Ministry of Water Resources, Nigeria",6.6373233,3.8760933,30-05-2015 00:00,No,Improved Protected spring,Protected Spring,Hand Pump,Hand pump,Improved,Epe,NA,No,Non-functional Technical breakdown,Acceptable quality,Ketu Ereyun,https://akvoflow-55.s3.amazonaws.com/images/b9569dbe-51df-4f83-b2dc-18091ca3864a.jpg,hand pump,improved protected spring,NA,NA,Spring,Hand Pump,1,181715,Rural,Low-income,50-70
185663,"Federal Ministry of Water Resources, Nigeria",6.5862883,3.3789817,11-05-2015 00:00,Yes,Improved Protected spring,Protected Spring,Mechanized Pump,Motorised,Improved,Kosofe,Other,Yes Point of collection,Functional (and in use),Acceptable quality,kudirat Abiola,https://akvoflow-55.s3.amazonaws.com/images/1e992fff-c564-4e16-bc79-e3260acc5928.jpg,motorised,improved protected spring,Other,other,Spring,Mechanized Pump,1,665421,Semi-urban,Middle-income,70-120
185245,"Federal Ministry of Water Resources, Nigeria",6.4538983,3.3951067,13-05-2015 00:00,Yes,Improved Protected spring,Protected Spring,Mechanized Pump,Motorised,Improved,Lagos Island,Direct Government Operation,No,Functional (and in use),Acceptable quality,faji,https://akvoflow-55.s3.amazonaws.com/images/a1462098-7c62-47d2-88ab-bc54766efc4c.jpg,motorised,improved protected spring,Direct Government Operation,direct government operation,Spring,Mechanized Pump,1,209665,Urban,High-income,120-150
185880,"Federal Ministry of Water Resources, Nigeria",6.5761217,3.5916733,28-05-2015 00:00,No,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Ikorodu,Community Management,No,Non-functional Technical breakdown,Acceptable quality,Ijede,https://akvoflow-55.s3.amazonaws.com/images/82c25c4a-d4b3-4d13-8f49-d89edfd3b150.jpg,motorised,improved tube well or borehole,Community Management,community management,Well,Mechanized Pump,1,535811,Rural,Low-income,50-70
185079,"Federal Ministry of Water Resources, Nigeria",6.4400583,3.7915817,05-06-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Ibeju-Lekki,Community Management,No,Functional (and in use),Acceptable quality,Solu Alade,https://akvoflow-55.s3.amazonaws.com/images/a1a24cfd-186b-4783-b64d-2e335439ea3c.jpg,motorised,improved tube well or borehole,Community Management,community management,Well,Mechanized Pump,1,117542,Urban,High-income,120-150
186354,"Federal Ministry of Water Resources, Nigeria",6.5362793,3.251889,02-06-2015 00:00,No,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Alimosho,Community Management,No,Non-functional Technical breakdown,Acceptable quality,"159 Abaranje rd, Abaranje",https://akvoflow-55.s3.amazonaws.com/images/9bf06536-b7b4-4585-80e4-5c88af3ba339.jpg,motorised,improved tube well or borehole,Community Management,community management,Well,Mechanized Pump,1,11456783,Semi-urban,Middle-income,70-120
186033,"Federal Ministry of Water Resources, Nigeria",6.4128067,4.0951933,08-06-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Ibeju-Lekki,NA,No,Functional (and in use),Acceptable quality,Lekki 1,https://akvoflow-55.s3.amazonaws.com/images/6d1b2430-ea02-44cd-aee6-72dc86a2eadb.jpg,motorised,improved tube well or borehole,NA,NA,Well,Mechanized Pump,1,117542,Urban,High-income,120-150
185784,"Federal Ministry of Water Resources, Nigeria",6.670935,3.7343517,28-05-2015 00:00,Yes,Improved Tube well or borehole,Protected Spring,NA,Gravity,Improved,Epe,Other,No,Functional (and in use),Acceptable quality,Igbeyin Road.Ota ikosi.Agbowa.,https://akvoflow-55.s3.amazonaws.com/images/1265c28d-e461-4584-beea-1e54860a80af.jpg,NA,gravity,Other,other,Spring,NA,1,181715,Rural,Low-income,50-70
185037,"Federal Ministry of Water Resources, Nigeria",6.4949267,2.956725,10-06-2015 00:00,No,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Badagry,Community Management,No,Non-functional Technical breakdown,Acceptable quality,Igborosun,https://akvoflow-55.s3.amazonaws.com/images/cb0fbe68-d14e-43c7-8dc2-0cdf4c9452a1.jpg,motorised,improved tube well or borehole,Community Management,community management,Well,Mechanized Pump,1,241437,Rural,Low-income,50-70
186337,"Federal Ministry of Water Resources, Nigeria",6.4414867,3.8583983,03-06-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Ibeju-Lekki,Other,No,Functional (and in use),Acceptable quality,Iberekodo ibeju/lekki,https://akvoflow-55.s3.amazonaws.com/images/79284223-e181-4b01-b989-6afdc3ba659b.jpg,motorised,improved tube well or borehole,Other,other,Well,Mechanized Pump,1,117542,Urban,High-income,120-150
186192,"Federal Ministry of Water Resources, Nigeria",6.6663505,3.3020035,29-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Alimosho,NA,No,Functional (and in use),Acceptable quality,Abule Egba,https://akvoflow-55.s3.amazonaws.com/images/f975a9fc-7f8b-4f4b-b9f9-82a00f6d3e2c.jpg,motorised,improved tube well or borehole,NA,NA,Well,Mechanized Pump,1,11456783,Semi-urban,Middle-income,70-120
